Machine_age,Operator_shift,Previous_downtime,Number_of_breakdowns,Task_complexity,Material_quality,Part_rejection_rate,Equipment_usage_rate,Safety_incidents,Line_speed,Downtime_minutes
8,0,25.639465123501203,3,1,0.7996002106353037,0.06785218451458742,0.8535155846614422,1,29.782064076573135,103.2290830154779
3,1,32.82543526106793,2,2,0.9233326503512661,0.07235210787669179,0.5887409174955058,1,37.86124170144083,79.55154662972899
16,1,22.921473232568168,0,0,0.7455940547422153,0.08838708398762883,0.6261115671153095,1,65.51956647697554,93.44868422291557
3,2,22.182874793880313,1,2,0.7390953964273872,0.04081006742148917,0.9053652326152064,3,58.069152107727895,83.91017053795987
18,1,38.79592587986366,4,2,0.8036881111108476,0.07927950766470271,0.973585308421697,0,29.644253456804748,175.1229118470711
14,2,36.07131100783619,3,1,0.9423107107132171,0.060522024177040425,0.5679663736836603,1,24.7816960500839,124.54915556937559
18,0,43.111588863181055,3,2,0.7739044741726905,0.08945528416102713,0.7488247772526091,3,31.311823113650693,212.605626684446
2,2,17.474109876345043,5,0,0.7189760226696038,0.057503089746605875,0.6070881263697934,3,55.227666403149,92.63310874976446
3,0,24.975375130893834,1,0,0.7395128605619065,0.05658668455581706,0.5300365841774912,0,34.40600071400831,17.58628049101655
16,2,32.81179562269453,4,2,0.9576234905588741,0.06200893732968183,0.6627516690630677,1,95.284225144695,121.11413665452159
9,1,20.743791502256336,1,2,0.8901349854241862,0.0774383819628191,0.5718438125921064,2,51.74786992859628,99.31624152704917
4,2,36.4168743715465,1,0,0.775960349010993,0.09682214309456148,0.8549665367171231,1,15.291641489017335,80.94688341290941
1,2,42.24627087226332,1,1,0.8665887475984544,0.01662070187941891,0.7668627068357222,0,75.633976525297,-0.712392326
4,0,24.166420277726516,0,0,0.8582738867276051,0.014809114215191545,0.5719172354951554,0,39.596075938809065,14.687159397146962
1,1,30.385919402270332,1,0,0.8966307935321983,0.09437953036666047,0.5046207942027572,0,68.81400388524227,-1.514091172
14,2,44.55618690081117,4,2,0.7699562663264848,0.057688806296638556,0.9040785245121064,1,35.16349334709088,167.83268056118047
16,1,47.992715750189994,2,2,0.9593208961583193,0.06534127131102425,0.5880972030821238,1,61.366936755998786,140.6823074425786
8,2,37.458012510604036,1,0,0.7928105686240038,0.053418124143525605,0.803108321110383,1,79.49372543267182,71.32759813420587
7,2,35.93429173193609,1,1,0.908239496192871,0.018429170734672706,0.6684609565383728,0,93.52078675970985,48.67261974574656
3,1,21.462634653150882,1,0,0.7048373939116644,0.07912804405768,0.7927429691575179,0,33.501442998976934,22.843427650589682
17,2,33.592094004578406,2,0,0.8117971389682441,0.07725021805797282,0.657826813491162,1,40.13712558990831,136.7570891882371
1,1,35.56820840774998,2,1,0.8055129453876424,0.03805329893435308,0.543469780346127,2,51.78397782573457,60.647383984777306
16,2,27.89629841438954,0,0,0.8630453285749043,0.03756153207055604,0.6114750042788768,1,93.445735396239,76.0748677698459
12,0,24.05223745444338,2,0,0.7218208785331589,0.08540572428149668,0.5940292832395377,3,91.12481711295914,108.23303066796377
19,1,17.187023265231453,1,2,0.9370394121178325,0.016512153196719396,0.7140096762198219,1,18.089045209057424,128.45335338703603
14,2,12.622702449487079,2,1,0.7653342405302705,0.08929946335209094,0.8291418917130786,0,21.873684317842976,106.93864090807702
6,2,10.521164866788371,2,2,0.9031113444646031,0.033099552090632305,0.6319030374731788,0,54.59582595975744,33.56741819033134
6,0,35.794425728672614,0,2,0.9409636369732279,0.06336862729799446,0.506034967650309,0,19.595734552488114,70.61902159209593
13,1,31.476993252267768,2,1,0.8685630868724539,0.09423947611016,0.7594686821323784,0,41.10227860138277,111.77488005876006
19,2,25.161888684589034,0,1,0.9222649620165957,0.07103102513829819,0.802879744679486,1,23.354684039572987,142.81379465059973
8,0,26.68543702275361,3,0,0.8985580936645017,0.0472986831220333,0.9814352470009049,3,67.24363196186972,98.96262899963676
2,2,32.10470541530485,4,2,0.8066589391456023,0.07205807880148737,0.7947354015466235,0,95.45458885652455,46.02443540679572
1,1,28.354369289914057,4,1,0.9426575617100696,0.040958167268473324,0.7355862796890709,1,99.70603932649433,27.27049755939764
15,2,16.594468199961717,3,2,0.7884104109656583,0.03495325747142675,0.786700812948852,0,43.771701924722336,117.4949492135778
1,2,39.130002202743,3,2,0.8713638753254551,0.09970149501412118,0.9639503149310136,0,63.91113734031511,54.17512486251775
5,2,33.041261706698094,2,1,0.9236193217424619,0.0775711208061809,0.9141890728008231,0,87.06408881716732,63.742945955233836
16,2,32.65898479813848,0,0,0.8136867729437522,0.06802479796436359,0.661489366681904,1,20.571586551674557,106.388107819192
19,0,38.375627033583726,2,2,0.7908302822852274,0.0419760678897387,0.6186271818285687,1,72.06079699467685,138.93432970852533
4,0,21.863546439403255,3,1,0.8378038030518468,0.014424474623954336,0.6313168061830368,1,46.795929555256144,72.94077275925062
3,1,42.13731437725842,1,0,0.945389048304746,0.012795118843164005,0.7522105198576066,0,28.553154425214768,43.09309884323618
17,0,28.59957148057762,2,2,0.9789765289436994,0.0598763129903919,0.8720247256142889,0,46.24782568726978,119.8844112898637
17,0,38.88598880330875,1,1,0.863525023857967,0.0785829448935146,0.751609603591481,3,16.836425826842518,164.46470698988222
12,1,37.34449033487655,1,2,0.8984398615970955,0.058364127139946965,0.5338981979140562,1,72.58664337303752,79.73979247506539
14,0,19.61198171997444,2,1,0.9709820866716743,0.08567065647452031,0.8617903502199904,1,32.746840187360775,123.62547873470554
6,0,35.029004049141356,3,1,0.7295640554238827,0.013008387978389947,0.9029850643354769,1,38.02650805403902,101.30569862192718
3,1,33.26274670846686,2,2,0.7696235733598494,0.04300768687833462,0.6447489325598599,1,20.897316841731644,77.14009641007478
9,1,30.303116574943424,0,2,0.9126700018754748,0.031336335205676025,0.8320628696416752,1,87.81932025009026,40.61258801950521
5,1,29.056282499646187,3,1,0.9471233385736899,0.05025456713414099,0.7132959505271967,0,54.409985135446476,33.273153386075506
17,2,29.141067502822082,2,0,0.9571087084991734,0.016513875387471025,0.9445596778637214,2,61.49321900077602,115.47567439566478
14,2,38.126894256439954,2,2,0.8245321530564798,0.09587184774139654,0.92261277908037,1,61.24894147853691,133.80510496068578
3,1,35.779105137915096,0,1,0.72680197068756,0.03009298609624249,0.7627159991548211,3,46.94438030872076,88.72661216307492
1,1,30.30478850265665,4,1,0.8313344431898859,0.09300769979352264,0.8457527729067973,0,27.327692389432553,81.05219480789992
1,1,15.080638535286253,2,0,0.7692203770621161,0.048330383953301366,0.9416748505110519,1,77.061947364856,21.399459246374903
3,2,34.94443414083619,2,0,0.7873589364989872,0.09869717199296962,0.7478585050391378,3,21.43506388219069,109.21194246748959
18,2,37.236136191777796,1,0,0.9316802670512517,0.059865254511418976,0.6566253702444109,0,19.348641125092946,118.87537974153027
10,0,53.0041008544697,2,2,0.722658125807766,0.09377495777582268,0.8768330689547906,0,73.91305338368531,114.81972355746028
3,0,40.75433063105038,2,1,0.9482743652442106,0.010481408982480057,0.6100331273923458,1,28.795331840678543,65.22424350283549
8,1,11.008236120845325,2,1,0.8283007257472507,0.07734149255628102,0.694265574003021,0,37.60954762175491,43.43221675492396
14,2,30.784293990186427,4,1,0.8788191793301785,0.0912745587792264,0.9328636185533968,2,52.77047203015662,152.6482398157673
18,2,48.11375028664982,0,0,0.7268956693707037,0.02257485102810587,0.8622111701346575,3,50.44161850565916,142.56277683805834
15,2,36.23548856901637,1,1,0.8012077235071838,0.018651326655893634,0.7019055026237496,0,73.77212125584992,77.96104501753854
2,1,33.28652160373209,4,2,0.7269102757044537,0.048211534646736005,0.6073722512041787,1,66.10886140990249,81.16697260577685
10,0,39.00228658915236,0,0,0.9884631168643329,0.09403110155196416,0.6779841954161183,0,67.99565460536792,50.590384687130545
2,1,23.77621805009197,0,0,0.9421784947978751,0.058814790417139495,0.6420520746137165,1,74.26488975899116,7.1756802749215005
17,0,34.78089996627456,3,0,0.8378898263069381,0.0574710817349559,0.5880446439719269,1,36.335145468111875,152.23265582484393
8,0,27.495319610080895,0,0,0.7670807644971013,0.02270135064693897,0.8716664567828283,3,39.00999806204263,76.6986322528849
1,1,29.803765141895255,1,2,0.9800365315749557,0.010071055998389691,0.6260349434250858,2,49.41979731059987,67.19686883266927
9,0,38.28454515695107,0,1,0.8033789787180915,0.08291260816709152,0.7270837350838819,1,37.67159557301734,78.41037436506885
11,0,20.732868975078183,1,2,0.7482953295062124,0.01788171066876144,0.6929297234180545,0,98.64440820737771,41.30994637347189
16,2,42.87982473801938,2,1,0.8689493165361865,0.06704648368617916,0.9910386893178154,0,83.26467337792867,106.81810706847813
7,0,25.771880389144567,2,2,0.9831322361034449,0.09231548090636724,0.6955461220741103,0,24.81892194304266,82.80705511060137
10,1,32.606628331504076,1,0,0.7011490871500967,0.028778672184258794,0.5399912413983774,0,10.503474029368256,84.33216822628727
3,1,15.994920397250569,2,0,0.7714374529761996,0.06987455526132198,0.544912876286042,0,13.850494142254107,51.114506650590904
18,0,37.19837290871391,3,2,0.9815342921231223,0.017082871903675852,0.7953768606765323,0,31.965710593863275,130.39357314751868
13,2,44.46503935946578,0,2,0.7513257900571486,0.06433796294538517,0.7996817758691328,1,20.28621572531709,118.43830784532548
7,2,24.85358450781853,3,1,0.7339730354919459,0.024753854885788247,0.7093794952413275,1,58.00043034033149,104.86071657439552
4,0,18.897766134904003,1,2,0.8710561647399413,0.07623582044636602,0.7159218461560148,3,87.21957004546228,59.22200005290904
13,0,32.77983064742708,4,2,0.958553146988449,0.03711081653145174,0.5269662914204356,0,76.30751988219046,106.52905966145114
1,1,44.54810644991743,5,1,0.8431329453081778,0.05170519079241817,0.7582732551946312,4,29.40481567739714,129.4042295098805
8,0,15.50143434519094,1,1,0.9983692770053574,0.06394874878248595,0.7523697376901759,1,45.936933042320724,57.47787587385706
14,2,18.93691818771658,1,1,0.9037515098613979,0.025414606959961564,0.5747746592784723,1,55.710478857814984,85.62838975043346
16,0,25.458104416884844,4,2,0.7222224721631343,0.07674740367558588,0.5519196930554637,1,82.9185264553002,137.9557598414343
14,1,21.796561754693045,1,1,0.9978496395045926,0.037237630657313316,0.5617862452997453,0,85.52094427955483,29.43705915782642
12,1,21.828145333910044,1,0,0.8223682710340571,0.06961346739214783,0.5505141232456292,2,91.87464807169984,78.06603940577489
19,1,9.058793723362228,3,0,0.7862207601536447,0.024245474562943632,0.8048540977683799,0,55.83207254525877,91.39709664404435
15,1,35.89056947405868,2,0,0.8673637550733657,0.07193058932857153,0.5982413262014593,0,72.48472717922766,95.53832247544102
2,1,33.38720502869636,0,2,0.7912922775462593,0.02153692655294156,0.6257150760937318,3,20.062033411054344,71.80271571746127
2,0,13.011508001963545,1,0,0.7259372521360457,0.04828208466429853,0.5867860720757199,2,60.87600639585839,21.248336711130385
19,0,44.57195759956247,2,2,0.700428502923753,0.03224854663649892,0.9789176522242515,1,32.382262852402164,161.00263903613492
17,0,46.81092314930488,1,2,0.8348750058760787,0.07735377244853643,0.9273087315759176,2,48.854519652395,147.6899082220075
10,0,22.490944502198857,4,0,0.9510590266679777,0.03358315040561871,0.6152474186757604,0,67.06454574760474,62.322567157773435
6,1,41.665485909770055,3,1,0.871694555689023,0.08935455757558566,0.663783146961063,0,33.128734406840294,80.58154941598791
15,2,24.27002195009054,0,2,0.9997621896830322,0.09026381902659517,0.6049464211524986,1,14.696655201708497,106.63307682310928
11,0,31.811165102110607,2,0,0.78605399369416,0.027679718370050732,0.7459379797304119,0,10.921047076788176,100.95034670555823
5,2,21.642378649790913,4,2,0.7841365194280165,0.0652461350506952,0.5098052662371269,2,11.994358199006939,114.80117564356567
1,0,52.142515234622756,2,1,0.7479248380701832,0.01789458775479679,0.8356840044483979,3,10.75147637623927,106.85735794864162
8,0,27.03982772670102,1,1,0.7492190764796005,0.045238338964146634,0.7615790749088208,1,19.931955090208792,91.35071431370216
12,2,31.264490228234624,2,0,0.7855559788030143,0.0741989556551145,0.9493194641505516,1,31.553984311311687,110.80838626993847
12,1,23.12062612536173,2,2,0.9378520135820582,0.06934809221649246,0.5821963421642071,0,29.909936276406928,92.06002267360154
5,0,48.61315597236394,2,2,0.9717270371909343,0.06622306024659472,0.9020546230305658,1,98.81169347619071,66.7735672162148
7,0,48.8661464608941,1,2,0.9925261509123045,0.035428677729619926,0.8959805072333579,2,37.54054946880489,114.90503724712909
4,0,46.309291812629404,0,2,0.7696868962289357,0.044022245449096185,0.5635905946084434,1,21.467870502345917,61.53978147017395
6,2,39.56440348347622,3,0,0.9643892636842275,0.019265153023025755,0.6992796120720638,0,59.10062897509822,56.75921220655459
13,1,23.752104530659473,6,1,0.798476526783201,0.07471205383902409,0.5850763205722584,2,87.21617098577575,126.72214297868528
15,2,38.27850095962418,1,0,0.7338521633550653,0.05534999171121462,0.6273602502287745,1,71.02543391089077,98.58991085240388
3,2,29.929572010752644,2,2,0.9610074776560497,0.07378890691110891,0.6316230874152722,0,36.647388022190526,61.552626971310566
8,1,43.124086217426324,2,2,0.8908316903930855,0.03240491723171855,0.7781181970128863,0,60.54545438123095,67.56959058036004
16,2,41.15902053365362,2,1,0.7494192688243185,0.039199440577155964,0.7057054658802328,1,74.33703767803682,117.68592571563883
13,1,23.507344219240757,2,2,0.8289493772539007,0.04007938035341032,0.9738664020031527,1,75.5294043130968,83.18672527739896
18,0,39.47825802837216,2,0,0.7861773084631203,0.012316816877249458,0.5631850709735026,2,69.988460976792,128.6044598220922
10,1,36.82034450043926,1,0,0.9210383706130592,0.04069430855475612,0.9868460674250994,0,88.37293822980561,56.43961181237092
19,0,2.2643713708655184,4,1,0.8360248691872804,0.08229741161662302,0.615319320107132,3,88.30949125096939,138.34685227393913
17,2,38.009366396294624,3,0,0.9967839835319154,0.09075686461747647,0.8864369681909265,1,62.10429034663029,134.43581927658113
19,2,25.682042113597937,0,0,0.7164234946778785,0.05663964840723348,0.6694849630864107,0,48.687073220009104,104.58289903799603
5,0,21.139575456683264,2,0,0.806504579840874,0.05099515256972983,0.571540697708657,1,67.74132660085898,53.80316875694222
9,2,21.567393957062574,2,0,0.8445700501329931,0.012774215682943324,0.9289445926231199,0,83.63908012334169,24.597475856803655
12,1,28.647571043679687,3,2,0.8509400664244959,0.08912839038268444,0.6544304496182316,0,10.508689435706625,129.01818508792377
1,0,34.80059580086683,1,0,0.794780746715691,0.011170919208328545,0.8294277021134211,0,99.2797308113366,-10.99409002
1,2,16.345379778078197,2,1,0.9187720747292704,0.09502750721891906,0.7832218425433133,1,26.460439509627932,58.72135485090502
15,0,31.898478362124642,0,1,0.9624241220466925,0.05402946238192817,0.7358781546954372,0,52.322408709397855,54.0340929392452
2,1,35.76758066193072,3,0,0.9816157905933589,0.040774104421725396,0.7479097363242695,0,88.482676135858,26.889409517775352
16,1,48.618057836696316,3,1,0.9415280130398578,0.09317965913583941,0.8661189570461438,0,30.253635913977945,165.6953150460144
8,2,19.233098307748698,2,0,0.9551740591919797,0.012195189379908707,0.5438864570617203,1,52.91157015103449,58.78395943101266
13,1,26.503878132221963,0,1,0.8651635901859986,0.062328240538217845,0.8340903309789526,1,21.932396216306124,91.76094281643708
1,0,32.61662972696479,3,1,0.9477664679280444,0.05940392720494039,0.9479060506992893,0,45.556869284937335,40.692301163481844
16,1,41.474093301916064,2,0,0.7910511727443856,0.02973883610902439,0.5288940985099321,2,25.942190931370227,165.2652064074003
7,0,26.95776118828186,4,0,0.8195436286327643,0.048599868821518954,0.5703266696168334,2,42.72649738940413,112.19430021311219
5,0,41.986413719910516,1,2,0.7950739041455632,0.06870376053493932,0.8583159683510158,3,43.611779511344984,116.88930917498394
3,1,10.626376835235401,3,0,0.8402162006343776,0.07544180771937348,0.7186408241223088,1,99.38537106384995,29.405705895772734
12,2,17.46651806878114,2,0,0.7856738848715908,0.010064517283592181,0.7017743104068441,0,99.5331726373395,35.50887725698681
16,1,33.4864434433422,4,2,0.9884834326763341,0.09431680870819138,0.568483317272118,0,20.33076507945512,155.25962003467706
19,0,15.891755019121248,0,0,0.7938533884017004,0.024807283515353117,0.7533850203588941,0,75.33719013955125,64.37705068664398
5,0,18.255294732332832,2,0,0.729413361433282,0.03102223908001233,0.5632726555981886,2,14.657093170219103,83.89379419352348
14,1,24.722231357540608,1,2,0.858045149815124,0.03371261011244634,0.7383102281552703,0,12.717281380346977,120.99643418995699
5,2,37.71438991915824,1,0,0.7171297235335529,0.013403812289683178,0.8818076494808283,2,19.48005048204679,98.00749724534668
15,2,11.040351586927109,1,0,0.7331629498925741,0.021074691123129242,0.6291321789435818,3,96.89370913071406,76.77631980454726
17,0,31.702983621623943,0,2,0.7658168167588738,0.09877149306497458,0.7403930840898636,1,94.67771931052276,104.6245838815846
14,0,40.329639471528054,1,2,0.8393050749646425,0.03836950636395575,0.9960079846984178,1,27.45350382526124,133.76045676735643
5,2,28.050547915710418,2,1,0.8299752796927083,0.020377098130514443,0.8433252116770187,0,24.550510199834036,68.57630225976254
12,1,26.311697704074597,3,0,0.9399075586008374,0.0196292135057161,0.9206783856525993,0,31.64815778643523,84.42606025051514
16,0,34.01771282558574,5,1,0.921842396165234,0.07475139709029748,0.7074238032802729,1,56.39922946676279,182.3284696057678
16,0,28.0788894727856,3,1,0.8278954881972104,0.08691117976293768,0.8839304615629276,0,61.27341688318689,103.95132739447058
7,2,43.904997812407466,2,2,0.8001112622726889,0.033125706955762294,0.5202545864706609,0,29.94340873955026,79.10536225095431
4,1,18.88586987865565,4,0,0.7949406352184496,0.011881856110171148,0.5614555912711225,3,78.09605092809507,77.36582449932696
1,2,29.48355844834915,3,0,0.9321985261882026,0.030078101660082027,0.6015352964600311,1,37.85978524623857,74.00891686513117
5,1,32.05686374960684,2,2,0.7156217218663808,0.015086412171708162,0.7009759623076097,1,92.99181929764693,42.1002885392952
10,1,26.215459481535405,1,1,0.7038464948531817,0.01930554429670374,0.9228724391628815,1,69.10504358110575,65.9287206137857
5,1,1.2871733704253856,1,2,0.9386633175779944,0.04883573078628782,0.6731330253939652,1,49.27160748732505,50.545815691684105
4,0,28.39095091950807,4,0,0.8431439127967147,0.03069265337754693,0.8273105967577314,1,81.09208015325608,52.88223630373802
2,2,39.001769869124665,5,2,0.7392643415660728,0.05643512906728811,0.8546571474017417,1,83.61231634419983,84.38821533924695
10,2,37.78109186126017,1,0,0.7706697803783503,0.03281443779314713,0.7930911770441706,0,36.14334450480493,81.30375162288864
19,1,33.547784821701995,3,1,0.9797511859292147,0.09464835709926529,0.6786209840850681,0,40.574308945247594,149.03986886098306
1,0,19.021376416507763,2,0,0.9578508926874694,0.09153495711336382,0.7885266708567722,1,94.23596383557431,23.861694007564523
5,0,33.953094624584836,1,1,0.9129355150671917,0.06101254945094195,0.6711327963948731,2,24.82669345269447,98.9766798239778
13,2,24.26562178457762,2,1,0.844667569101198,0.04189815927886476,0.541936869276006,1,13.793537526664078,124.40753469234072
4,0,33.53482905948667,1,0,0.8560970878574157,0.04430321938312621,0.9964019890930071,1,50.864979034859424,49.022619016163695
16,0,31.215050114017156,2,0,0.9925733605851876,0.047066705483004734,0.5635912268162555,2,82.10889102192661,110.12930810253899
16,1,20.236247287166286,1,1,0.9897311331652862,0.07548213899214497,0.5361741919180287,0,79.45012956796712,80.94643728270982
2,0,21.075441606430964,0,2,0.7645807137357502,0.050647509596695416,0.939265374603578,0,92.75775660215493,-2.614807996
17,1,33.55022454421516,2,0,0.9433313698915955,0.08710569518553077,0.6509173304464475,1,57.98805979321362,124.60191519838824
12,2,27.788869047114982,1,1,0.759172799850105,0.09496853073373282,0.8251484870367538,0,19.005820440987996,118.1058942715089
18,0,21.59718569342871,2,1,0.7640612433651854,0.04023515380410405,0.6645028648311164,1,62.982007690241446,131.0297353253387
3,2,20.77169810273167,3,2,0.902827910249373,0.06046250332381122,0.6957271353972356,3,80.05560529178905,71.11578593290929
1,2,26.96169152013784,0,0,0.8215003295762645,0.0185550883149308,0.6310564860083983,0,18.399530824284376,15.799262280901829
1,0,45.681047947182094,0,1,0.9794633221319561,0.028042214298972308,0.6715220028965051,1,25.539166098783078,35.27966341422916
19,0,24.739219677880413,2,2,0.7267029204688026,0.047211919003914415,0.7053502002932716,0,11.106159504010382,140.6797083191914
11,2,29.859804617424114,1,1,0.8534576922428478,0.028558244431160097,0.8602080345461715,0,63.42873215021294,69.72279903393049
5,0,31.016442876895102,2,0,0.9755564591329364,0.08889044417098459,0.7557680971173959,0,89.8060952751314,35.91759480785242
12,1,18.68973608508057,3,2,0.9712340981438515,0.02424576304531883,0.9717826085784884,0,70.35969844018896,78.84940672667116
3,1,12.371675161573048,2,1,0.7469587640247223,0.05100947393977828,0.5209401969193878,1,98.38360788318839,1.0023739232525308
1,0,19.73359265264269,3,2,0.8099913100289369,0.06451293164138881,0.751534161316014,0,15.67302872497854,50.01493737209023
1,2,32.470773778063034,3,0,0.8857364200140089,0.072267751734476,0.792112394415859,2,91.27009766363466,63.38228799457664
8,0,30.873310579154094,3,2,0.7478184654314206,0.044476243275385616,0.960098493037137,0,83.26614586480126,41.280978601319156
10,0,37.02406569151065,2,0,0.9904066516137215,0.08821891618522557,0.5245792618107138,3,38.28173684495545,139.38493994680718
11,2,30.967498949591164,0,1,0.9744247986182981,0.0611487235970133,0.786749792467608,0,97.61738966535266,48.212851320219585
12,2,28.904507085307966,2,0,0.7500850537103407,0.049555700240279665,0.9268149642639785,1,35.91439733542735,121.65212650379388
13,1,23.95987725074873,2,1,0.7363466383782956,0.016051657064683297,0.6209638640596182,3,90.03742514453967,105.61460691736723
12,2,38.84606789862693,2,1,0.7256225448424796,0.05182205216006486,0.9381461742619688,0,89.26737193667705,62.186243039593094
14,1,20.808198612792832,3,0,0.9728330992109893,0.08386622567341573,0.5095217046371459,2,78.18918549426752,116.24834934572604
2,2,18.896004827039793,1,1,0.7580871429386382,0.0653086916399184,0.8662273145668649,0,60.71234264315667,35.33697776618274
19,0,35.67055517388103,2,2,0.8248854785633064,0.08489462083562066,0.9665566105843265,0,20.800247465519924,164.59720594201164
18,1,16.66842689346345,0,1,0.8346554096956009,0.054461050353937515,0.8285988308200312,1,57.877456104684846,93.59699115098371
3,1,54.14790998658631,0,0,0.8797033132640703,0.020661553458503366,0.719514621990224,2,42.11166300894411,63.42446864176453
17,1,30.799933805591433,2,2,0.7215206031242275,0.011227586125229297,0.522440508236359,2,81.29953298398166,122.65644709313527
8,0,33.47906116324886,3,2,0.7680275852201548,0.03728975920467321,0.9600569066613144,1,78.23162858471603,78.25262538616943
10,0,21.91580175476613,1,1,0.9794471160756778,0.07281914243480132,0.7351481113457874,1,91.95512566353447,63.96503534005718
2,0,26.84735155758454,1,1,0.9725230321805709,0.08112339135475244,0.514498372167974,1,11.334714618853708,46.72540542867202
19,0,25.73242883117646,4,0,0.9343871942217077,0.03661775511582965,0.8449105356643809,0,82.81928951407414,100.63322542613479
9,0,24.581650123313583,1,2,0.7058203736854646,0.05460885287949225,0.7409186267881291,1,94.4615847812202,48.1269834898111
7,1,36.32961751509826,2,0,0.7981020305488306,0.04790070139906735,0.5621726587212054,2,81.03704041973351,59.75817950782789
4,0,25.50423961774719,0,1,0.8883876206028724,0.046947050591628514,0.6071359046551298,1,21.717501388333005,49.487528861966574
18,1,40.17501229084181,4,2,0.7825570635320427,0.03082138418801355,0.5322453402279231,0,17.315119435679897,176.8685788884385
13,0,56.63182350119824,3,0,0.9728760085161332,0.022273399452651256,0.7871467698542868,2,11.876071582693072,153.81298932620126
11,2,27.04458759853451,2,0,0.8901668385497326,0.027701970240809184,0.8110147396260046,1,66.5870703245264,63.50983210509799
4,1,31.523155135766242,2,0,0.7215720151949336,0.01497991484470115,0.7528711491777222,1,66.67053866738985,52.87021203080168
4,2,33.79482057165507,3,0,0.9727016766507108,0.027831766764121933,0.9085510665013075,2,98.8222342796391,73.86248520967484
10,1,48.11504812593517,3,0,0.9873299974528668,0.010828080786284151,0.9305044106540068,2,45.823885669368615,111.98072391802943
5,2,29.173522149618112,1,2,0.7233137255175176,0.06645325605723805,0.8078121983415634,1,39.871565640774705,73.90436651995972
9,0,21.709830803416374,3,0,0.8597080704583945,0.038473786664891464,0.5063782398537153,0,66.19824344659531,58.97697106290951
3,0,17.33659494374296,3,2,0.7910092846642511,0.09758302402842178,0.8476148278738678,1,84.30478052568346,72.41296090539342
17,0,29.42016052567766,0,0,0.8178517229444207,0.02743453456986681,0.7089996084601757,2,94.30965545707016,80.98482855752113
3,1,25.516197809461175,4,1,0.7538953653866025,0.04112457132786346,0.7827787416131935,2,82.28117495611347,60.35710985027633
16,2,50.10009289300001,4,1,0.8734216306037237,0.042205704277737996,0.8245403010094422,1,48.40065825542243,167.76296190096153
4,0,47.698624206769665,2,0,0.9873938059746672,0.010760634645621448,0.6751183071635384,1,67.14228117808577,55.3836367747351
18,2,19.65627172076402,2,1,0.8509217800814827,0.08552871577355131,0.9585492525858972,1,87.06693940445052,118.00856375250602
17,2,22.892398964508214,2,2,0.7248743744183443,0.012879501412989226,0.5669874333748905,1,54.15487194805655,118.26946286223388
7,0,30.737701078868863,0,0,0.8860004000432224,0.09461618512563173,0.8357559036405187,0,29.501797933485342,62.67232545965892
5,0,43.97226422558763,2,2,0.802066898335377,0.09028669159842587,0.5021797899782903,1,25.275109577308566,107.85405531009941
12,2,30.570131363710512,2,0,0.9567775568773893,0.05819697244773673,0.9623255527025905,1,10.014197012025106,112.9670991895412
17,0,23.527593620119536,3,1,0.8304034444949411,0.058923601742016295,0.5562520666190458,1,74.64141954831558,118.61898042645133
13,0,29.411181900972753,0,2,0.7578518826826737,0.06884001306605407,0.5474421150737874,0,19.998748796139147,82.0029976826098
3,0,23.71515136103953,1,1,0.7573316868073434,0.04483450107413983,0.6665038165261221,1,31.945518972634638,56.01056317778358
9,1,36.02477209439482,3,1,0.9306292542163481,0.068250005505807,0.6867831430195404,2,36.808869837051404,123.32472822415234
17,2,22.90966288335295,3,0,0.779676279492208,0.014029154981963818,0.6071500361614393,0,60.43418741230915,96.82303397252052
17,2,24.89563947573033,4,2,0.9301700182477669,0.014864286461475392,0.7925608304635623,3,45.81615495661923,177.38963282179853
16,1,41.61933813456096,0,1,0.7617661932299797,0.051150737765759,0.7214570490209817,1,70.72065928208457,104.10469794062904
13,2,22.316350526859278,3,0,0.7965059106103928,0.05946600709954315,0.5170877945205437,2,15.007479339583245,150.39842693121653
19,0,15.538719674398378,1,0,0.8396460917319097,0.08990358763022371,0.6598260311276503,1,21.154527483799548,134.2310212512989
17,2,30.949937513563047,2,0,0.9829587549080352,0.019419457051710665,0.9052164567865852,1,54.92903531799401,113.19778753039952
4,0,26.39526595795404,5,1,0.9795194274261474,0.08403831344745004,0.8448507674309342,1,40.32683090621468,104.56555909086038
12,1,35.11415500929954,0,0,0.7620615626266863,0.028904260356286265,0.8624354267899402,2,36.62320264762238,104.22619945358763
9,0,33.1747193473109,1,2,0.8074657123729219,0.04546752836590287,0.8490584620417618,0,16.032527113377046,82.99417468035605
19,2,29.68081505356638,3,2,0.7448198165361316,0.03849421913446716,0.6554865106915166,1,90.61472572732013,135.2364471785311
12,2,29.389565745300043,3,1,0.8529955237940491,0.04601397455788592,0.5498319610383879,1,72.26367275125457,100.43912745618483
9,2,22.64141550677165,1,2,0.8381747652084,0.023544594826532702,0.636233592016548,1,20.945634113768442,95.72822117754603
7,1,30.833470709932428,0,0,0.9702280487352197,0.055321306696319954,0.9158926500925797,0,15.854136196342655,50.05632388785843
14,1,38.81284781432768,3,1,0.9790016133373218,0.08214783308482305,0.9902353988915356,0,97.73852800881187,93.04833992419036
19,2,20.265532586005236,3,0,0.8150702173021875,0.049738060934100735,0.7469235073707807,1,71.30552953955544,145.86883029310872
15,0,29.946026236384657,0,1,0.8475213829056968,0.05415522183083792,0.504850177461521,2,47.571046398436735,119.48807073510619
